thesis_id,degree,pagerank,community_id
2526106288,140,0.00016194914133258086,1
2727248779,15,7.832115673626848e-05,2
2713252498,56,0.00024199206703550688,2
2595588496,84,0.00010653379422148775,15
2612047689,14,5.3152506368382374e-05,4
2640810088,218,0.00028536505676013505,10
2451091232,32,8.653914543591078e-05,14
2713358280,283,0.0003532573565642821,10
2713226883,226,0.00020413969773208426,15
2723319057,126,0.00014171805570135484,18
2712960711,68,0.0001228522999461009,16
2727253353,21,6.54516662052773e-05,10
2642153318,88,0.00011598662450029341,18
2713908153,45,0.00011342408571251664,14
2712971959,6,5.5797349853201335e-05,2
2727557575,119,0.00013668136981086324,4
2626728575,189,0.00022993335403097758,1
2453302201,211,0.00021386288601063394,4
2517162582,163,0.00014914164686172975,15
2709440883,40,9.971951468645554e-05,10
2692100196,402,0.0003178634234513265,29
2709611087,46,0.00018851665035221743,2
2726919713,116,0.0001905536740200763,14
2692726045,357,0.0003251158247600267,4
2723300376,47,0.00018005867536867155,2
2728303053,32,8.78047103190718e-05,10
2595757850,43,0.00010524384275873496,14
2733712401,107,0.00022597592892561604,16
2597319626,350,0.00028112987040018777,4
2453302266,126,0.00012972365928240852,29
2451190019,144,0.0002715976348871971,16
2692100293,9,3.539430443949403e-05,14
2872555269,43,0.00017404981990431568,2
2872572343,68,0.00012377641060442438,14
2712912462,8,4.311304844599409e-05,0
2709440885,68,8.361101054333045e-05,29
2708496516,23,8.590633431061375e-05,2
2720214889,78,0.00026225098090107825,16
2868548133,52,9.884625130250347e-05,10
2872572226,68,0.00025494056640723226,2
2872420858,102,0.00019553841915904892,2
2872571952,241,0.00030147627400215035,10
2854137643,311,0.00027529462865541243,18
2721204094,83,0.00012670164910332426,14
2872712457,22,5.6331104419546184e-05,15
2597274854,201,0.0002930705799407595,14
2692075272,73,0.0001337695113499198,14
2736114219,278,0.00024073306305087884,15
2735743029,77,0.0001374282072947368,1
2735269679,29,5.5405640428488875e-05,18
2735732232,15,7.441684899992435e-05,16
2738343066,79,0.00017089028046670838,16
2723191531,302,0.000268831298753568,18
2738905776,34,0.0001287232965346081,2
2713436501,146,0.0001988866134764813,10
2739317018,41,0.00010643831636018647,10
2738265966,18,4.363238435452643e-05,16
2738704038,125,0.00024673186018676755,14
2870613149,232,0.0003246704822230392,14
