thesis_id,rank,neighbor_id,cosine_similarity
2872367462,5,2699360242,0.7324
2872367462,6,2733712751,0.7296
2872367462,7,2733712751,0.7296
2872367462,8,2733712751,0.7296
2872367462,9,2496728118,0.7017
2872367462,10,2496728118,0.7017
2873041018,1,2873041018,1.0
2873041018,2,2463232526,0.8605
2873041018,3,2510214299,0.8406
2873041018,4,2497547039,0.8277
2873041018,5,2869492273,0.801
2873041018,6,2720214325,0.7779
2873041018,7,2720214325,0.7779
2873041018,8,2875457210,0.7698
2873041018,9,2875457210,0.7698
2873041018,10,2531240542,0.7677
2873041151,1,2873041151,1.0
2873041151,2,2869723722,0.6179
2873041151,3,2597481387,0.6022
2873041151,4,2596066772,0.5663
2873041151,5,2866596112,0.559
2873041151,6,2606168179,0.5581
2873041151,7,2734350254,0.5502
2873041151,8,2734350254,0.5502
2873041151,9,2720010116,0.5454
2873041151,10,2720010116,0.5454
2727202184,1,2727202184,1.0
2727202184,2,2872572412,0.7129
2727202184,3,2872572412,0.7129
2727202184,4,2731326863,0.6614
2727202184,5,2727703749,0.6424
2727202184,6,2873751812,0.6346
2727202184,7,2873751812,0.6346
2727202184,8,2873751812,0.6346
2727202184,9,2857482474,0.6234
2727202184,10,2613089341,0.5993
2871635181,1,2871635181,1.0
2871635181,2,2727978242,0.8095
2871635181,3,2738905776,0.808
2871635181,4,2873524494,0.7919
2871635181,5,2873524494,0.7919
2871635181,6,2707285431,0.7031
2871635181,7,2737702132,0.6751
2871635181,8,2706415978,0.661
2871635181,9,2706415978,0.661
2871635181,10,2727633976,0.6415
2713437244,1,2713437244,1.0
2713437244,2,2712810180,0.7234
2713437244,3,2712945949,0.6785
2713437244,4,2718037989,0.5562
2713437244,5,2853953957,0.5559
2713437244,6,2853953957,0.5559
2713437244,7,2872727745,0.548
2713437244,8,2727401390,0.537
2713437244,9,2727401390,0.537
2713437244,10,2868333191,0.5334
2712960715,1,2712960715,1.0
2712960715,2,2720036384,0.7239
2712960715,3,2709139064,0.7148
2712960715,4,2727790437,0.7042
2712960715,5,2713712091,0.684
2712960715,6,2713712091,0.684
2712960715,7,2496058640,0.6827
2712960715,8,2596404219,0.6781
2712960715,9,2596404219,0.6781
2712960715,10,2451139203,0.6633
2691222114,1,2691222114,1.0
2691222114,2,2497546054,0.7682
2691222114,3,2693186864,0.763
2691222114,4,2720526425,0.7525
2691222114,5,2720215153,0.7443
2691222114,6,2530645412,0.7211
2691222114,7,2598443211,0.7168
2691222114,8,2699623832,0.7129
2691222114,9,2708812612,0.7126
2691222114,10,2708812612,0.7126
2686501875,1,2686501875,1.0
2686501875,2,2874066775,0.9014
2686501875,3,2712912877,0.8938
2686501875,4,2736823540,0.8923
2686501875,5,2727615897,0.8888
2686501875,6,2727615897,0.8888
2686501875,7,2728154013,0.884
2686501875,8,2728154013,0.884
2686501875,9,2735158213,0.8792
2686501875,10,2723401334,0.8776
2664969574,1,2664969574,1.0
2664969574,2,2596066772,0.7763
2664969574,3,2597481387,0.738
2664969574,4,2738703984,0.7374
2664969574,5,2727248775,0.7231
2664969574,6,2596832072,0.7177
2664969574,7,2708239213,0.6959
2664969574,8,2732362967,0.6922
2664969574,9,2451182432,0.6893
2664969574,10,2451182432,0.6893
2450280098,1,2450280098,1.0
2450280098,2,2594726329,0.9243
2450280098,3,2870857744,0.884
2450280098,4,2453337522,0.8602
2450280098,5,2595983977,0.8203
2450280098,6,2595983977,0.8203
2450280098,7,2612396571,0.8195
2450280098,8,2693242805,0.8183
2450280098,9,2693242961,0.8112
2450280098,10,2463602593,0.8003
2708259099,1,2708259099,1.0
2708259099,2,2597688618,0.8055
2708259099,3,2737859118,0.8035
2708259099,4,2720326080,0.7897
2708259099,5,2713018300,0.7822
2708259099,6,2713018300,0.7822
2708259099,7,2713018300,0.7822
2708259099,8,2872571952,0.7754
2708259099,9,2733987649,0.7714
2708259099,10,2737949245,0.7551
2451175606,1,2451175606,1.0
2451175606,2,2735671777,0.8022
2451175606,3,2735671777,0.8022
2451175606,4,2735671777,0.8022
2451175606,5,2727992360,0.7902
2451175606,6,2452917732,0.74
2451175606,7,2712912866,0.7391
2451175606,8,2452018740,0.7289
2451175606,9,2737859108,0.7248
2451175606,10,2787991380,0.7235
2612007127,1,2612007127,1.0
2612007127,2,2713908153,0.6439
2612007127,3,2713908153,0.6439
2612007127,4,2462436312,0.6399
2612007127,5,2740208794,0.6327
2612007127,6,2732753043,0.5989
2612007127,7,2595125572,0.575
2612007127,8,2664969410,0.5727
2612007127,9,2686111660,0.572
2612007127,10,2727790412,0.5702
2596766039,1,2596766039,1.0
2596766039,2,2727448264,0.7433
2596766039,3,2872641147,0.7233
2596766039,4,2727447085,0.723
2596766039,5,2731307941,0.6909
2596766039,6,2731307941,0.6909
2596766039,7,2698281452,0.6883
2596766039,8,2737227657,0.6825
2596766039,9,2737227657,0.6825
2596766039,10,2738217840,0.6782
2525645284,1,2525645284,1.0
2525645284,2,2453439886,0.9995
2525645284,3,2524918603,0.9995
2525645284,4,2489514289,0.9994
2525645284,5,2597151369,0.9993
2525645284,6,2450280347,0.9993
2525645284,7,2519323207,0.9993
2525645284,8,2713241706,0.9992
2525645284,9,2713241706,0.9992
2525645284,10,2689435230,0.9991
2727909670,1,2727909670,1.0
2727909670,2,2723582266,0.8278
2727909670,3,2646318592,0.8186
2727909670,4,2870075927,0.794
2727909670,5,2735013147,0.7574
2727909670,6,2691928280,0.7553
2727909670,7,2739063493,0.75
2727909670,8,2739063493,0.75
2727909670,9,2739063493,0.75
2727909670,10,2712907472,0.7433
2725816961,1,2725816961,1.0
2725816961,2,2692373474,0.7652
2725816961,3,2737949244,0.7546
2725816961,4,2737949244,0.7546
2725816961,5,2873813957,0.7544
2725816961,6,2731308007,0.7531
2725816961,7,2737226477,0.7458
2725816961,8,2713437139,0.7289
2725816961,9,2713437139,0.7289
2725816961,10,2713437139,0.7289
2708239191,1,2708239191,1.0
2708239191,2,2872809669,0.7638
2708239191,3,2693468719,0.7506
2708239191,4,2693468719,0.7506
2708239191,5,2738564537,0.7493
2708239191,6,2738564537,0.7493
2708239191,7,2712857076,0.7471
2708239191,8,2712857076,0.7471
2708239191,9,2727202165,0.7442
2708239191,10,2712907472,0.7437
2733987662,1,2733987662,1.0
2733987662,2,2450969000,0.7925
2733987662,3,2606020780,0.779
2733987662,4,2451028920,0.5665
2733987662,5,2597586101,0.555
2733987662,6,2451091232,0.5331
2733987662,7,2451091232,0.5331
2733987662,8,2727253463,0.533
2733987662,9,2872833738,0.533
2733987662,10,2872833738,0.533
2453337491,1,2453337491,1.0
2453337491,2,2450280350,0.8285
2453337491,3,2450280350,0.8285
2453337491,4,2712912876,0.7716
2453337491,5,2712912876,0.7716
2453337491,6,2712912876,0.7716
2453337491,7,2737411225,0.7593
2453337491,8,2452975986,0.7359
2453337491,9,2868255922,0.7029
2453337491,10,2876315862,0.6985
2496058226,1,2496058226,1.0
2496058226,2,2595356310,0.8698
2496058226,3,2595356297,0.8599
2496058226,4,2692305480,0.8359
2496058226,5,2450935198,0.8049
2496058226,6,2691980205,0.7755
2496058226,7,2598443211,0.7735
2496058226,8,2873097210,0.7731
2496058226,9,2501486771,0.7723
2496058226,10,2451175609,0.7677
2868333209,1,2868333209,1.0
2868333209,2,2692692565,0.814
2868333209,3,2713136014,0.8023
2868333209,4,2713136014,0.8023
2868333209,5,2876584608,0.7983
2868333209,6,2875083387,0.7798
2868333209,7,2874581668,0.7792
2868333209,8,2874581668,0.7792
2868333209,9,2708559710,0.7726
2868333209,10,2873752185,0.7663
2708314511,1,2708314511,1.0
2708314511,2,2642152901,0.8134
2708314511,3,2477420063,0.8037
2708314511,4,2709360793,0.7991
2708314511,5,2709360793,0.7991
2708314511,6,2707790591,0.7921
2708314511,7,2727703760,0.7901
2708314511,8,2494213422,0.7858
2708314511,9,2494213422,0.7858
2708314511,10,2494213422,0.7858
2868406304,1,2868406304,1.0
2868406304,2,2716438050,0.7914
2868406304,3,2708314511,0.7702
2868406304,4,2708314511,0.7702
2868406304,5,2738564537,0.7424
2868406304,6,2738564537,0.7424
2868406304,7,2713018312,0.74
2868406304,8,2455566870,0.7381
2868406304,9,2455566870,0.7381
2868406304,10,2455566870,0.7381
2856861450,1,2856861450,1.0
2856861450,2,2738184696,0.7507
2856861450,3,2734246627,0.7247
2856861450,4,2713018281,0.7074
2856861450,5,2872833766,0.7016
2856861450,6,2737859085,0.6962
2856861450,7,2664969358,0.6953
2856861450,8,2737702154,0.6794
2856861450,9,2737702154,0.6794
2856861450,10,2524918536,0.6546
2713018305,1,2713018305,1.0
2713018305,2,2728811184,0.8799
2713018305,3,2612006856,0.8121
2713018305,4,2594426726,0.7573
2713018305,5,2713018269,0.7337
2713018305,6,2705346014,0.7332
2713018305,7,2691928290,0.7073
2713018305,8,2691928290,0.7073
2713018305,9,2691928346,0.6385
2713018305,10,2691928346,0.6385
2597274838,1,2597274838,1.0
2597274838,2,2504395886,0.8133
2597274838,3,2726481775,0.7833
2597274838,4,2726481775,0.7833
2597274838,5,2737744380,0.7829
2597274838,6,2737744380,0.7829
2597274838,7,2868927308,0.7786
2597274838,8,2730752530,0.7642
2597274838,9,2730752530,0.7642
2597274838,10,2730752530,0.7642
2712907647,1,2712907647,1.0
2712907647,2,2728153976,0.7915
2712907647,3,2728153976,0.7915
2712907647,4,2595983977,0.7736
2712907647,5,2595983977,0.7736
2712907647,6,2870921221,0.7603
2712907647,7,2713008528,0.7563
2712907647,8,2463602593,0.7541
2712907647,9,2463602593,0.7541
2712907647,10,2727516998,0.7465
2691928321,1,2691928321,1.0
2691928321,2,2738416530,0.8169
2691928321,3,2738416530,0.8169
2691928321,4,2693186881,0.7226
2691928321,5,2709514393,0.7137
2691928321,6,2709514393,0.7137
2691928321,7,2872285414,0.7071
2691928321,8,2712718151,0.6925
2691928321,9,2738203066,0.6815
2691928321,10,2447430633,0.6806
2724495439,1,2724495439,1.0
2724495439,2,2689849057,0.9666
2724495439,3,2713228480,0.9489
2724495439,4,2450155143,0.9389
2724495439,5,2686340042,0.933
2724495439,6,2735235813,0.931
2724495439,7,2525036850,0.9243
2724495439,8,2525036850,0.9243
2724495439,9,2525036850,0.9243
2724495439,10,2734199220,0.9205
2708239243,1,2708239243,1.0
2708239243,2,2727400889,0.8896
2708239243,3,2699676698,0.8886
2708239243,4,2713227363,0.8874
2708239243,5,2450655058,0.8872
2708239243,6,2720233184,0.8659
2708239243,7,2692912643,0.8652
2708239243,8,2727253475,0.8643
2708239243,9,2727253475,0.8643
2708239243,10,2451314126,0.8609
2452037932,1,2452037932,1.0
2452037932,2,2720010519,0.833
2452037932,3,2718306003,0.8152
2452037932,4,2872658332,0.793
2452037932,5,2869969711,0.777
2452037932,6,2708259108,0.776
2452037932,7,2713252577,0.7757
2452037932,8,2713252577,0.7757
2452037932,9,2686441534,0.7616
2452037932,10,2686441534,0.7616
2453540327,1,2453540327,1.0
2453540327,2,2453302268,0.785
2453540327,3,2453302268,0.785
2453540327,4,2453302268,0.785
2453540327,5,2712595606,0.6902
2453540327,6,2712595606,0.6902
2453540327,7,2727703749,0.6881
2453540327,8,2873524494,0.6859
2453540327,9,2873524494,0.6859
2453540327,10,2723299949,0.6843
2712547652,1,2712547652,1.0
2712547652,2,2607066997,0.7469
2712547652,3,2607066997,0.7469
2712547652,4,2724446500,0.7387
2712547652,5,2724446500,0.7387
2712547652,6,2727248484,0.6956
2712547652,7,2727248853,0.6947
2712547652,8,2727248853,0.6947
2712547652,9,2727248853,0.6947
2712547652,10,2871032482,0.6738
2734545148,1,2734545148,1.0
2734545148,2,2710503357,0.8441
2734545148,3,2710503357,0.8441
2734545148,4,2710503357,0.8441
2734545148,5,2723340232,0.7386
2734545148,6,2873965919,0.7382
2734545148,7,2452917689,0.7193
2734545148,8,2727517049,0.7165
2734545148,9,2691928335,0.716
2734545148,10,2738325559,0.7105
2707583765,1,2707583765,1.0
2707583765,2,2739199159,0.8682
2707583765,3,2642153143,0.8414
2707583765,4,2871032489,0.8316
2707583765,5,2708961010,0.829
2707583765,6,2872693500,0.8276
2707583765,7,2872693500,0.8276
2707583765,8,2596339134,0.7674
2707583765,9,2596339134,0.7674
2707583765,10,2735269625,0.7605
2734981069,1,2734981069,1.0
2734981069,2,2870042655,0.8958
2734981069,3,2585087165,0.8527
2734981069,4,2585087165,0.8527
2734981069,5,2708259113,0.847
2734981069,6,2708259113,0.847
2734981069,7,2738355846,0.8163
2734981069,8,2738355846,0.8163
2734981069,9,2739656626,0.815
2734981069,10,2739656626,0.815
2725645470,1,2725645470,1.0
2725645470,2,2692890863,0.8413
2725645470,3,2692890863,0.8413
2725645470,4,2596882130,0.7973
2725645470,5,2738564655,0.7892
2725645470,6,2738564655,0.7892
2725645470,7,2738564655,0.7892
2725645470,8,2727758627,0.7878
2725645470,9,2737552161,0.7799
2725645470,10,2691928171,0.7683
2710382042,1,2710382042,1.0
2710382042,2,2733712317,0.8403
2710382042,3,2733712317,0.8403
2710382042,4,2735066775,0.8313
2710382042,5,2873179878,0.8043
2710382042,6,2723428074,0.7656
2710382042,7,2713018317,0.7313
2710382042,8,2729836723,0.7246
2710382042,9,2729836723,0.7246
2710382042,10,2729836723,0.7246
2872567485,1,2872567485,1.0
2872567485,2,2739746890,0.8844
2872567485,3,2731495415,0.8789
2872567485,4,2870200790,0.8743
2872567485,5,2451028921,0.867
2872567485,6,2712896233,0.8644
2872567485,7,2708656362,0.8502
2872567485,8,2727401195,0.8436
2872567485,9,2727401195,0.8436
2872567485,10,2727821669,0.8262
2727253475,1,2727253475,1.0
2727253475,2,2872880106,0.9026
2727253475,3,2713227363,0.8934
2727253475,4,2873197321,0.8925
2727253475,5,2727400889,0.8813
2727253475,6,2738355870,0.8663
2727253475,7,2708239243,0.8643
2727253475,8,2708239243,0.8643
2727253475,9,2720233184,0.8555
2727253475,10,2720571532,0.8553
2727615864,1,2727615864,1.0
2727615864,2,2693468671,0.5795
2727615864,3,2718662442,0.5729
2727615864,4,2718662442,0.5729
2727615864,5,2718681397,0.5655
2727615864,6,2718681397,0.5655
2727615864,7,2718681397,0.5655
2727615864,8,2873797319,0.5649
2727615864,9,2451166487,0.5623
2727615864,10,2451166487,0.5623
2692890822,1,2692890822,1.0
2692890822,2,2728235977,0.8143
2692890822,3,2728235977,0.8143
2692890822,4,2728235977,0.8143
2692890822,5,2452037935,0.8124
2692890822,6,2452037935,0.8124
2692890822,7,2452917517,0.8028
2692890822,8,2452917517,0.8028
2692890822,9,2738355839,0.7998
2692890822,10,2738061365,0.7992
2708800770,1,2708800770,1.0
2708800770,2,2450280292,0.797
2708800770,3,2872392371,0.7307
2708800770,4,2596036086,0.7209
2708800770,5,2596036086,0.7209
2708800770,6,2596036086,0.7209
2708800770,7,2868448592,0.7178
2708800770,8,2872572237,0.7126
2708800770,9,2729171718,0.7091
2708800770,10,2597481476,0.7089
2736621374,1,2736621374,1.0
2736621374,2,2875040546,0.887
2736621374,3,2875040546,0.887
2736621374,4,2875040546,0.887
2736621374,5,2873922194,0.8588
2736621374,6,2451175609,0.7821
2736621374,7,2451175609,0.7821
2736621374,8,2727471371,0.7775
2736621374,9,2727471371,0.7775
2736621374,10,2709139057,0.7698
2708315603,1,2708315603,1.0
2708315603,2,2714088758,0.8952
2708315603,3,2686501875,0.8676
2708315603,4,2686501875,0.8676
2708315603,5,2697982022,0.8667
2708315603,6,2697982022,0.8667
2708315603,7,2739528454,0.857
2708315603,8,2727703757,0.8562
2708315603,9,2735158213,0.853
2708315603,10,2736427032,0.8521
2729027467,1,2729027467,1.0
2729027467,2,2868406239,0.8442
2729027467,3,2702623451,0.806
2729027467,4,2598443211,0.7958
2729027467,5,2872392388,0.7919
2729027467,6,2713981196,0.7898
2729027467,7,2713981196,0.7898
2729027467,8,2679238846,0.7799
2729027467,9,2679238846,0.7799
2729027467,10,2713514442,0.7756
2730752531,1,2730752531,1.0
2730752531,2,2604853398,0.9999
2730752531,3,2720010098,0.9999
2730752531,4,2599155497,0.9999
2730752531,5,2709360832,0.9998
2730752531,6,2709360832,0.9998
2730752531,7,2612047702,0.9998
2730752531,8,2597274444,0.9998
2730752531,9,2723191168,0.9998
2730752531,10,2714464833,0.9998
2728154013,1,2728154013,1.0
2728154013,2,2727253411,0.8912
2728154013,3,2727253411,0.8912
2728154013,4,2712912877,0.885
2728154013,5,2686501875,0.884
2728154013,6,2686501875,0.884
2728154013,7,2876597861,0.8823
2728154013,8,2876597861,0.8823
2728154013,9,2874066775,0.8797
2728154013,10,2727615897,0.8771
2723698925,1,2723698925,1.0
2723698925,2,2712595636,0.8728
2723698925,3,2524918464,0.8304
2723698925,4,2727516916,0.7911
2723698925,5,2738635878,0.7868
2723698925,6,2872572413,0.7753
2723698925,7,2689210600,0.7607
2723698925,8,2689210600,0.7607
2723698925,9,2450969050,0.7599
2723698925,10,2728239857,0.7559
2727253515,1,2727253515,1.0
2727253515,2,2692100169,0.9047
2727253515,3,2692100169,0.9047
2727253515,4,2451153129,0.8991
2727253515,5,2869723735,0.8905
2727253515,6,2869723735,0.8905
2727253515,7,2713228016,0.8894
2727253515,8,2713228016,0.8894
2727253515,9,2734025075,0.8669
2727253515,10,2872350109,0.8644
2727253534,1,2727253534,1.0
2727253534,2,2692242852,0.9279
2727253534,3,2610687072,0.9009
2727253534,4,2876597780,0.8848
2727253534,5,2713136029,0.8835
2727253534,6,2713322580,0.8819
2727253534,7,2713322580,0.8819
2727253534,8,2693274790,0.8753
2727253534,9,2693274790,0.8753
2727253534,10,2692305271,0.8654
2727253545,1,2727253545,1.0
2727253545,2,2720010098,0.9998
2727253545,3,2612047702,0.9998
2727253545,4,2692210964,0.9998
2727253545,5,2692210964,0.9998
2727253545,6,2599155497,0.9998
2727253545,7,2707790681,0.9998
2727253545,8,2707790681,0.9998
2727253545,9,2604853398,0.9997
2727253545,10,2730752531,0.9997
2734387197,1,2734387197,1.0
2734387197,2,2452037936,0.7289
2734387197,3,2693468698,0.6975
2734387197,4,2723582269,0.6679
2734387197,5,2713424756,0.6598
2734387197,6,2713424756,0.6598
2734387197,7,2738355916,0.6553
2734387197,8,2738355916,0.6553
2734387197,9,2738972442,0.6531
2734387197,10,2738972442,0.6531
2727253411,1,2727253411,1.0
2727253411,2,2728154013,0.8912
2727253411,3,2728154013,0.8912
2727253411,4,2876597861,0.8487
2727253411,5,2876597861,0.8487
2727253411,6,2731348569,0.8386
2727253411,7,2731348569,0.8386
2727253411,8,2873784072,0.8247
2727253411,9,2737855449,0.8139
2727253411,10,2719955177,0.813
2463189379,1,2463189379,1.0
2463189379,2,2738564694,0.7338
2463189379,3,2872285405,0.7319
2463189379,4,2872285405,0.7319
2463189379,5,2525943203,0.5747
2463189379,6,2525943203,0.5747
2463189379,7,2525943203,0.5747
2463189379,8,2873525135,0.5654
2463189379,9,2873525135,0.5654
2463189379,10,2525226570,0.5446
2597274444,1,2730752531,0.9998
2597274444,2,2730752531,0.9998
2597274444,3,2599155497,0.9998
2597274444,4,2604853398,0.9997
2597274444,5,2723191168,0.9997
2597274444,6,2720010098,0.9997
2597274444,7,2714464833,0.9997
2597274444,8,2714464833,0.9997
2597274444,9,2709360832,0.9996
2597274444,10,2709360832,0.9996
2452917746,1,2451029076,0.8234
2452917746,2,2451029076,0.8234
2452917746,3,2713409588,0.7249
2452917746,4,2713409588,0.7249
2452917746,5,2727406386,0.6882
2452917746,6,2453020892,0.6871
2452917746,7,2877215614,0.681
2452917746,8,2450968986,0.6711
2452917746,9,2595476215,0.6615
2452917746,10,2595476215,0.6615
2708496571,1,2707220255,0.776
2708496571,2,2728030128,0.7617
2708496571,3,2707583755,0.73
2708496571,4,2873407801,0.6989
2708496571,5,2735955575,0.5759
2708496571,6,2873041404,0.5638
2708496571,7,2873041404,0.5638
2708496571,8,2870200778,0.5616
2708496571,9,2738409336,0.5613
2708496571,10,2451028896,0.5465
2690909520,1,2723319066,0.8398
2690909520,2,2873625340,0.8072
2690909520,3,2452634717,0.7651
2690909520,4,2737744434,0.747
2690909520,5,2737744434,0.747
2690909520,6,2596798808,0.7454
2690909520,7,2738355839,0.7429
2690909520,8,2448616336,0.7388
2690909520,9,2524896224,0.7341
2690909520,10,2452917517,0.7266
2698465171,1,2707111926,0.7969
2698465171,2,2707111926,0.7969
2698465171,3,2692100165,0.7872
2698465171,4,2720010569,0.7865
2698465171,5,2691928251,0.7814
2698465171,6,2691928251,0.7814
2698465171,7,2692866726,0.7756
2698465171,8,2693203824,0.773
2698465171,9,2693203824,0.773
2698465171,10,2727978265,0.7607
2872326934,1,2720010501,0.895
2872326934,2,2719955088,0.6565
2872326934,3,2719955088,0.6565
2872326934,4,2452727885,0.6432
2872326934,5,2713316499,0.6419
2872326934,6,2727253548,0.6395
2872326934,7,2737859060,0.6324
2872326934,8,2737859060,0.6324
2872326934,9,2737859060,0.6324
2872326934,10,2737744387,0.6249
2867901210,1,2870415429,0.6708
2867901210,2,2596066147,0.6689
2867901210,3,2596066147,0.6689
2867901210,4,2727634283,0.6642
2867901210,5,2727634283,0.6642
2867901210,6,2713018270,0.6557
2867901210,7,2713018267,0.644
2867901210,8,2713018267,0.644
2867901210,9,2691928346,0.6408
2867901210,10,2691928346,0.6408
2738101720,1,2692912676,0.9483
2738101720,2,2692912676,0.9483
2738101720,3,2712907710,0.9447
2738101720,4,2713018251,0.925
2738101720,5,2713018251,0.925
2738101720,6,2734350181,0.9015
2738101720,7,2734350181,0.9015
2738101720,8,2731326859,0.9002
2738101720,9,2737744381,0.8825
2738101720,10,2713409869,0.8821
2868448340,1,2735688373,0.8374
2868448340,2,2735688373,0.8374
2868448340,3,2727992360,0.7731
2868448340,4,2737859108,0.7695
2868448340,5,2452018740,0.7553
2868448340,6,2735671777,0.7341
2868448340,7,2735671777,0.7341
2868448340,8,2735671777,0.7341
2868448340,9,2737859107,0.7255
2868448340,10,2452917732,0.7169
2868927522,1,2737761925,0.9319
2868927522,2,2872712034,0.922
2868927522,3,2728467653,0.8803
2868927522,4,2728154033,0.871
2868927522,5,2733711997,0.8458
2868927522,6,2727248753,0.8391
2868927522,7,2727248753,0.8391
2868927522,8,2727248753,0.8391
2868927522,9,2870042723,0.8361
2868927522,10,2597481371,0.8303
2868448570,1,2722957752,0.8505
2868448570,2,2708259058,0.7622
2868448570,3,2708259058,0.7622
2868448570,4,2872712558,0.754
2868448570,5,2874329680,0.7307
2868448570,6,2737859114,0.6774
2868448570,7,2737859114,0.6774
2868448570,8,2450935198,0.6738
2868448570,9,2720214273,0.6706
2868448570,10,2720214273,0.6706
2872658332,1,2713252577,0.8122
2872658332,2,2713252577,0.8122
2872658332,3,2452037932,0.793
2872658332,4,2452037932,0.793
2872658332,5,2718306003,0.7922
2872658332,6,2708259108,0.7844
2872658332,7,2720010519,0.7821
2872658332,8,2691321154,0.7821
2872658332,9,2708656339,0.782
2872658332,10,2869953468,0.771
2870780004,1,2727248853,0.8177
2870780004,2,2727248853,0.8177
2870780004,3,2727248853,0.8177
2870780004,4,2856861462,0.7832
2870780004,5,2868479471,0.78
2870780004,6,2868479471,0.78
2870780004,7,2735224907,0.7465
2870780004,8,2737695456,0.7453
2870780004,9,2738265944,0.7443
2870780004,10,2738265944,0.7443
2869088121,1,2873044853,0.8427
2869088121,2,2873044853,0.8427
2869088121,3,2869185393,0.8033
2869088121,4,2739844948,0.7873
2869088121,5,2739844948,0.7873
2869088121,6,2739844948,0.7873
2869088121,7,2448324421,0.7833
2869088121,8,2731250762,0.757
2869088121,9,2727099433,0.7149
2869088121,10,2720326096,0.7118
2854223563,1,2719955088,0.9067
2854223563,2,2719955088,0.9067
2854223563,3,2719955097,0.8475
2854223563,4,2712960695,0.8473
2854223563,5,2713316499,0.8224
2854223563,6,2737744387,0.7963
2854223563,7,2708800910,0.7828
2854223563,8,2708800910,0.7828
2854223563,9,2712971955,0.7715
2854223563,10,2720010501,0.7669
2713170656,1,2596798808,0.8004
2713170656,2,2448616336,0.7856
2713170656,3,2713008507,0.7724
2713170656,4,2713008507,0.7724
2713170656,5,2450280366,0.7673
2713170656,6,2738355839,0.7505
2713170656,7,2451028608,0.7493
2713170656,8,2451028608,0.7493
2713170656,9,2451028608,0.7493
2713170656,10,2597009510,0.7447
2713170523,1,2685708610,0.7728
2713170523,2,2451028893,0.753
2713170523,3,2451028893,0.753
2713170523,4,2733594132,0.7327
2713170523,5,2875836460,0.7186
2713170523,6,2734246624,0.7176
2713170523,7,2729654573,0.7086
2713170523,8,2726796331,0.7083
2713170523,9,2596535778,0.7046
2713170523,10,2596535778,0.7046
2692305271,1,2610687072,0.9289
2692305271,2,2713316539,0.9239
2692305271,3,2713316539,0.9239
2692305271,4,2713136029,0.9126
2692305271,5,2713322580,0.8971
2692305271,6,2713322580,0.8971
2692305271,7,2596882109,0.8862
2692305271,8,2596882109,0.8862
2692305271,9,2596882109,0.8862
2692305271,10,2692804522,0.8807
2691221979,1,2868448287,0.8935
2691221979,2,2692100142,0.7821
2691221979,3,2735158218,0.7776
2691221979,4,2735158218,0.7776
2691221979,5,2727571058,0.7461
2691221979,6,2738217825,0.717
2691221979,7,2451028623,0.71
2691221979,8,2451028623,0.71
2691221979,9,2530645412,0.7071
2691221979,10,2595588467,0.7012
2872367407,1,2709683526,0.7004
2872367407,2,2872712620,0.7001
2872367407,3,2451028904,0.6113
2872367407,4,2873869675,0.5763
2872367407,5,2728235977,0.5725
2872367407,6,2728235977,0.5725
2872367407,7,2728235977,0.5725
2872367407,8,2873503399,0.5698
2872367407,9,2873503399,0.5698
2872367407,10,2868480388,0.5687
2873041025,1,2738356021,0.7712
2873041025,2,2738356021,0.7712
2873041025,3,2713242622,0.7526
2873041025,4,2713242622,0.7526
2873041025,5,2729019669,0.7466
2873041025,6,2729019669,0.7466
2873041025,7,2729019669,0.7466
2873041025,8,2856861413,0.7441
2873041025,9,2626729338,0.7354
2873041025,10,2720125358,0.717
2873041030,1,2873041031,0.9733
2873041030,2,2873041031,0.9733
2873041030,3,2873041031,0.9733
2873041030,4,2870214648,0.9025
2873041030,5,2728081005,0.8543
2873041030,6,2708322397,0.8499
2873041030,7,2737949238,0.838
2873041030,8,2874113073,0.8273
2873041030,9,2452825565,0.8269
2873041030,10,2452825565,0.8269
2872285403,1,2737844790,0.7668
2872285403,2,2448616336,0.7653
2872285403,3,2738203066,0.7653
2872285403,4,2856290689,0.7648
2872285403,5,2873407833,0.7641
2872285403,6,2873407833,0.7641
2872285403,7,2873407833,0.7641
2872285403,8,2737859130,0.7632
2872285403,9,2693186881,0.7602
2872285403,10,2713008507,0.7471
2451153186,1,2868927344,0.7968
2451153186,2,2737992922,0.7703
2451153186,3,2712907647,0.7334
2451153186,4,2712907647,0.7334
2451153186,5,2692804509,0.7303
2451153186,6,2692804509,0.7303
2451153186,7,2713008528,0.7245
2451153186,8,2737702127,0.7175
2451153186,9,2738142740,0.7043
2451153186,10,2739746886,0.699
2497546624,1,2708239179,0.8572
2497546624,2,2452038147,0.8436
2497546624,3,2713316523,0.837
2497546624,4,2713316523,0.837
2497546624,5,2713316523,0.837
2497546624,6,2738325177,0.8359
2497546624,7,2451028508,0.8357
2497546624,8,2451028645,0.8349
2497546624,9,2451028645,0.8349
2497546624,10,2737855333,0.834
2692305278,1,2692305278,1.0
2692305278,2,2737859130,0.8171
2692305278,3,2460637512,0.8167
2692305278,4,2448616336,0.8029
2692305278,5,2451028608,0.7997
2692305278,6,2451028608,0.7997
2692305278,7,2451028608,0.7997
2692305278,8,2723319066,0.7952
2692305278,9,2727253480,0.7899
2692305278,10,2873407833,0.7854
2728239888,1,2728239888,1.0
2728239888,2,2718681397,0.7679
2728239888,3,2718681397,0.7679
2728239888,4,2718681397,0.7679
